--
-- author: haosun
   [114820] = "「极有可能，接下来我们要更加小心了——」",
   [114830] = "12-6《不一样的选择》战前对话",
   [114840] = "「走了这么久仍未发现玛丽的行踪，看来她已不在这一层了——」",
   [114850] = "「那我们是不是该去下一层了？？」",
   [114860] = "「娜塔莉娅说过，找到领主，就能找到门——我们就往力量最强的地方前进。」",
   [114870] = "「好！！说起来娜塔莉娅这一路感觉怪怪的，但我又说不上来哪里奇怪……」",
   [114880] = "「她的异样似乎是从第一次见到幻象开始的……那时候娜塔莉娅故意提及玛丽，她可没好心到替我们操劳问题，反倒更像是有什么不想我们看到——」",
   [114890] = "「而且她刚才灭杀亡灵的时候过于急躁，甚至还有一点……愤怒，这不像是平常的她——」",
   [114900] = "「平时无论如何都会找借口跟着我们，这次却是主动离开——太反常了。」",
   [114910] = "「看来是有什么不希望我们知道的事吧——」",
   [114940] = "一阵狼嚎打断了谈话。",
   [114950] = "「麻烦的深渊骑士——」",
   [114960] = "12-6《不一样的选择》战后对话",
   [114970] = "「你们的领主应该就在前面吧。」",
   [114980] = "「不在那……我是不会出卖爱格伯特大人的！！」",
   [114990] = "「原来如此，多谢告知——」",
   [115010] = "「走吧，不远了，提高警惕。」",
   [115020] = "12-8《恶魔的眼泪》战前对话",
   [115030] = "狂风始终在耳畔呼啸，不知从何处蔓延而出的荆棘遍布脚下，其上点缀着黑色妖艳的玫瑰。",
   [115040] = "「还以为深渊什么都长不出来呢，没想到还会开花啊，可是这玫瑰为什么是黑色的？」",
   [115050] = "「被深渊的邪恶之气长久浸染，就变成黑色的了……最好离它们远一点——娜塔莉娅那句‘小心荆棘中的玫瑰’，看来指的就是它们。」",
   [115070] = "穿越一片幽暗密林，不知走了多久，空气中传来淡淡的香气。渐渐地，一座瑰丽的花园在视野之中越来越清晰，它静静地屹立在冰川荒原，仿佛已存在了千万年之久。",
   [115080] = "园中四条河流交叉淙淙流淌形成巨大的十字。其间长满了世间罕见的奇花异卉，地上洒满了珍珠、黄金、红玛瑙……本应是美不胜收的地方，却因充斥的邪恶气息显得诡绝妖异。最引人注目的是遍布满园的苹果树——树叶金黄璀璨，果实鲜艳透亮。",
   [115100] = "「这……这里还是深渊吗？」",
   [115110] = "「这里……四条清泉，遍地的宝藏，还有中间那棵树……」",
   [115120] = "「帕拉迪斯圣屿——我在典籍上看过。导师大人，这里的布局，与书中描绘的帕拉迪斯圣屿十分相似……幻境里的亡灵好像提到过帕拉迪斯圣屿。这会不会也是幻境？」",
   [115140] = "「这座花园是真实存在的，绝非幻境——」",
   [115150] = "踏入花园，边走边小心谨慎地观察四周。",
   [115160] = "「小心，前面有强大气息。」",
   [115170] = "耳畔的风不知何时销声匿迹，似乎连风也感知到了某种危险强大的气息逼近，不敢发出任何声响。",
   [115180] = "「前面是！唔唔——」",
   [115190] = "赶紧捂住少女的嘴，眼神示意她小声一点，直到少女了然地点点头，才放心松开手。",
   [115200] = "前方漫天金叶飘落，而娜塔莉娅正与一个红色身影隐在苹果树下，红色身影端坐于藤蔓缠绕而成的王座上，两人似在谈论什么。",
   [115210] = "（轻声）「那是娜塔莉娅欸——」",
   [115220] = "（轻声）「另一个应该就是色欲领主了……」",
   [115230] = "（轻声）「我们一路并未耽搁，但娜塔莉娅还是比我们先到这里，看来她就是冲着色欲领主来的，先听听他们在说什么。」",
   [115240] = "「当年可是你先离开，现在又想让我留下？你不觉得太可笑了么？」",
   [115250] = "「那时，是你先欺骗于吾，吾只不过离开一个骗子。不过吾现在已想通，你本为色欲原魔，欺骗是你的天性，吾原谅你，吾也愿意爱你——」",
   [115260] = "「呵，我还要谢谢你理解我么？」",
   [115270] = "「她！她竟然是色欲原魔？！」",
   [115280] = "（轻声）「小声一点，安娜。怪不得……她有资格和地狱公爵谈条件——」",
   [115290] = "「真是不好意思呢，我对你毫无兴趣，而且人家现在有更重要的事要做~~人家答应了朋友，要帮她们找到一个人。人家从来都是很重承诺的~~」",
   [115300] = "「人家可没时间跟你在这儿浪费时间~~下一层的入口是你帮我打开呢，还是我亲自打开？」",
   [115310] = "「等等！你回深渊到底有何目的？吾如今已是色欲领主，吾可以帮你！」",
   [115320] = "「我要做什么与你何干——」",
   [115330] = "恶魔本该毫不犹豫地拒绝，但一股异样的气息缠绕住她，令其话锋突变。",
   [115340] = "（轻声）「原来是这样。」",
   [115350] = "「你、你真的可以帮我吗？我知道你对我最好了……」",
   [115360] = "「是，当然，无论你做什么，吾都会帮你。你回来了，终于回到我身边了——」",
   [115370] = "「傻瓜，我怎么舍得离开你呢，除了你，我什么都不想要……不对！」",
   [115380] = "「？！爱格伯特，你——唔！」",
   [115390] = "（轻声）「她好像有点不对劲诶？」",
   [115400] = "（轻声）「这是一种强力的诅咒，看来和那些叶子有关——」",
   [115410] = "「几百年不见，没想到你也会用这种手段了。人家真是……对你刮目相看了呢~」",
   [115420] = "「都是你教吾的，娜塔莉娅。是你让吾变成这样，这一切都是因你而起，吾爱——」",
   [115430] = "「……只是比起现在，吾更喜欢——以前的你。」",
   [115440] = "「呵，原来你布置了这么多，只是为了引我前来，种下诅咒……幸好人家留了后手~~不然你真的就成功了——」",
   [115450] = "「小魔女们，还要继续看戏吗~~如果不打败他，你们可是进不了下一层的哦~~~」",
   [115460] = "「原来你又想利用我们？！」",
   [115470] = "「不！你们不要伤害他，他是我最爱的人……」",
   [115480] = "「导师大人！帮、帮我——」",
   [115490] = "犹豫了片刻，最终还是扬手将一道驱散精神控制的魔法光束打入恶魔体内。",
   [115500] = "恶魔借机摆脱了诅咒的控制，抽身离开，而本该有能力阻止的魔鬼，却趔趄着将黑杖用力刺向身后的地面，稳住身形的同时，强劲的气浪冲散飞舞在空中的金色树叶，燃烧着怒焰的双眸正看向此方。",
   [115510] = "「这一战……免不了了。」",
   [115520] = "「尔等竟敢插手……咳！」",
   [115530] = "「自寻——死路！」",
   [115540] = "12-8《恶魔的眼泪》战后对话",
   [115550] = "魔鬼最终还是战败，他勉力支撑着重伤的身体，眼睛仍然牢牢地盯着娜塔莉娅。",
   [115560] = "「娜塔莉娅、娜塔莉娅……娜塔、莉娅……」",
   [115570] = "「呵，吸收的不止是亚度尼斯的力量，连思想都被影响得彻底了吗？这难听的哀嚎，和他当初一模一样——」",
   [115580] = "「让我感觉，刺耳极了——」",
   [115590] = "娜塔莉娅抬脚跨坐到虚弱魔鬼身上，缓缓倾身，吻上了他的唇。",
   [115600] = "「她在吞噬爱格伯特的力量——不对，她竟然只是在吞噬被爱格伯特吸收的色欲原魔之力……」",
   [115610] = "「哇啊……他、他们……」",
   [115620] = "「喵喵，你还是别看了喵，对你还太早了~~」",
   [115630] = "「什、什么嘛！我怎么就不能看了！」",
   [115640] = "没去理会一人一猫惯常的对话，仍然紧盯着还在吞噬力量的娜塔莉娅。",
   [115650] = "「导师，你刚才出手帮助娜塔莉娅，理由并没有那么简单吧？」",
   [115660] = "「亡灵引渡人的眼光果然敏锐。爱格伯特所设的诅咒极为强力，因此若是没能成功，对于他自己的反噬也会极大——」",
   [115670] = "「所以问题就变得简单了——是迎战全盛爱格伯特和完全被控制的娜塔莉娅，还是联合摆脱控制的娜塔莉娅对付遭到重创的爱格伯特——」",
   [115680] = "「但现在就这么让娜塔莉娅取回剩下原魔的力量，真的好吗？」",
   [115690] = "「有什么不好的？人家变得更强，不就能帮上导师大人更多了嘛~~」",
   [115700] = "恶魔已经餍足地舔着嘴唇，缓缓站起身。被掠夺走了力量的魔鬼，则一改之前邪气缭绕的模样，眼神清明了许多。",
   [115710] = "「娜塔莉娅……」",
   [115720] = "「好啦好啦~人家听得见~恢复本性的阿梅尔，你想说什么？」",
   [115730] = "「你……从前，到底有没有……爱过我？哪怕只有一丝一毫……？」",
   [115740] = "「真是可爱的问题——没有哦~不过你以前确实让我开心过，从这点上来说，我还是挺喜欢你的哟，阿梅尔~」",
   [115750] = "「呵……果然……」",
   [115760] = "大抵是骨子中残存着的，曾经作为神使的矜持，让爱格伯特不愿继续再狼狈地倒在地上。他拖着重伤的身体艰难站起，安娜和希贝尔立刻抬起了手，魔法攻击蓄势待发。",
   [115770] = "「不必那么警惕，他现在已经无法再战斗了，也没有任何敌意——」",
   [115780] = "我并没有掩盖自己的音量，听到这话语的爱格伯特，将目光投向了我。",
   [115790] = "「……我，本该要痛恨你的……是你毁掉了我百年来的计划……令我功亏一篑，落得现在的下场……」",
   [115800] = "「真凑巧，我本来也是这么想的，但你直到现在都没有一点敌意——我不喜欢贸然对无战意的人下手。」",
   [115810] = "「毕竟阿梅尔是个就算知道了人家是恶魔，都没能对人家下得去手，只是生气离开的老好人，闷葫芦呢~」",
   [115820] = "「……」",
   [115830] = "「他去人间第一个碰上的是你，真是倒了大霉——」",
   [115840] = "「嘤嘤嘤~导师大人怎么能这么说人家~~人家都要心碎了~」",
   [115850] = "「倒霉？为何要这么说？人间的人，不都是那样的吗？她虽然是恶魔，但模仿的……不终究是人类吗？」",
   [115860] = "「呸呸呸，才不是呢！很多人都是好人，你只是碰上了个最坏的家伙！」",
   [115870] = "「再加之这层地狱所见的亡灵，都是罪深至极而被罚入的家伙——你所见到的几乎都是人性恶，却未曾见识过人性之善。」",
