行为id,下一个行为（-1为结束）,行为归纳,BGM,跳过简述
1220290,1220300,2|16803,-1,-1
1220300,1220310,1|113680,-1,-1
1220310,1220320,2|103,-1,-1
1220320,1220330,1|113690,-1,-1
1220330,1220340,2|303,-1,-1
1220340,1220350,1|113700,-1,-1
1220350,1220360,2|305,-1,-1
1220360,1220370,1|113710,-1,-1
1220370,1220380,2|16903,-1,-1
1220380,1220390,1|113720,-1,-1
1220390,1220400,2|16803,-1,-1
1220400,1220410,1|113730,-1,-1
1220410,1220420,1|113740,-1,-1
1220420,1220430,2|16903,-1,-1
1220430,1220440,1|113750,-1,-1
1220440,1220450,2|16803,-1,-1
1220450,1220460,1|113760,-1,-1
1220460,1220470,2|16903,-1,-1
1220470,1220480,1|113770,-1,-1
1220480,1220490,2|16803,-1,-1
1220490,1220500,1|113780,-1,-1
1220500,1220510,2|16805,-1,-1
1220510,1220520,1|113790,-1,-1
1220520,1220530,2|16803,-1,-1
1220530,1220540,1|113800,-1,-1
1220540,1220541,2|16903,-1,-1
1220541,1220542,1|113810,-1,-1
1220542,1220543,2|16803,-1,-1
1220543,1220544,1|113811,-1,-1
1220544,1220545,2|16805,-1,-1
1220545,1220546,1|113812,-1,-1
1220546,1220547,2|16803,-1,-1
1220547,1220548,1|113813,-1,-1
1220548,1220550,2|16805,-1,-1
1220550,1220551,1|113815,-1,-1
1220551,1220552,2|16903,-1,-1
1220552,1220553,1|113816,-1,-1
1220553,1220554,2|16905,-1,-1
1220554,1220555,1|113817,-1,-1
1220555,1220556,2|16903,-1,-1
1220556,1220557,1|113818,-1,-1
1220557,1220558,2|16803,-1,-1
1220558,1220560,1|113819,-1,-1
1220560,1220570,2|103,-1,-1
1220570,1220580,1|113820,-1,-1
1220580,1220590,2|13303,-1,-1
1220590,1220600,1|113830,-1,-1
1220600,1220610,1|113840,-1,-1
1220610,1220620,2|13305,-1,-1
1220620,1220630,1|113850,-1,-1
1220630,1220640,1|113860,-1,-1
1220640,1220650,2|17203,-1,-1
1220650,1220660,1|113870,-1,-1
1220660,1220670,2|13303,-1,-1
1220670,1220680,1|113880,-1,-1
1220680,1220690,2|17203,-1,-1
1220690,1220700,1|113890,-1,-1
1220700,1220710,2|13303,-1,-1
1220710,-1,1|113910,-1,-1
1225010,1225020,2|80102,-1,122.0
1225020,1225030,2|17203,-1,-1
1225030,1225040,1|113930,-1,-1
1225040,1225050,2|17205,-1,-1
1225050,1225060,1|113940,-1,-1
1225060,1225070,2|13303,-1,-1
1225070,1225080,1|113950,-1,-1
1225080,1225090,2|303,-1,-1
1225090,1225100,1|113960,-1,-1
1225100,1225110,2|13303,-1,-1
1225110,-1,1|113970,-1,-1
1240010,1240020,2|80102,-1,124.0
1240020,1240030,1|113990,-1,-1
1240030,1240040,2|13503,-1,-1
1240040,1240050,1|114000,-1,-1
1240050,1240060,2|13303,-1,-1
1240060,1240070,1|114010,-1,-1
1240070,1240080,2|14603,-1,-1
1240080,1240090,1|114020,-1,-1
1240090,1240100,2|13303,-1,-1
1240100,1240110,1|114030,-1,-1
1240110,1240120,2|14603,-1,-1
1240120,1240130,1|114040,-1,-1
1240130,1240140,2|13303,-1,-1
1240140,1240150,1|114050,-1,-1
1240150,1240160,2|14603,-1,-1
1240160,1240170,1|114060,-1,-1
1240170,1240190,2|13303,-1,-1
1240190,1240200,1|114080,-1,-1
1240200,1240210,2|14603,-1,-1
1240210,1240220,3|305|306,-1,-1
1240220,1240240,1|114100,-1,-1
1240230,1240250,1|114130,-1,-1
1240240,1240260,1|114110,-1,-1
1240250,1240260,1|114140,-1,-1
1240260,1240270,2|103,-1,-1
1240270,1240280,1|114150,-1,-1
1240280,1240290,2|13303,-1,-1
1240290,1240300,1|114160,-1,-1
1240300,1240320,2|13503,-1,-1
1240320,1240330,1|114180,-1,-1
1240330,1240340,2|13303,-1,-1
1240340,1240350,1|114190,-1,-1
1240350,1240360,2|13503,-1,-1
1240360,1240370,1|114200,-1,-1
1240370,1240380,2|13505,-1,-1
1240380,1240390,1|114210,-1,-1
1240390,1240400,2|13503,-1,-1
1240400,1240410,1|114220,-1,-1
1240410,1240420,2|13505,-1,-1
1240420,1240430,1|114230,-1,-1
1240430,1240440,2|103,-1,-1
1240440,1240450,1|114240,-1,-1
1240450,1240460,2|13503,-1,-1
1240460,1240470,1|114250,-1,-1
1240470,1240480,1|114260,-1,-1
1240480,1240490,2|14603,-1,-1
1240490,1240500,1|114270,-1,-1
1240500,1240510,2|16903,-1,-1
1240510,1240520,1|114280,-1,-1
1240520,1240580,1|114281,-1,-1
1240580,1240590,2|16803,-1,-1
1240590,1240600,1|114320,-1,-1
1240600,1240610,2|16903,-1,-1
1240610,1240620,1|114330,-1,-1
1240620,1240630,2|16803,-1,-1
1240630,1240640,1|114340,-1,-1
1240640,1240650,2|103,-1,-1
1240650,1240660,1|114350,-1,-1
1240660,1240710,2|14603,-1,-1
1240710,1240720,1|114380,-1,-1
1240720,1240730,2|16803,-1,-1
1240730,1240740,1|114390,-1,-1
1240740,1240750,2|16903,-1,-1
1240750,1240760,1|114400,-1,-1
1240760,1240770,2|16803,-1,-1
1240770,1240780,1|114410,-1,-1
1240780,1240800,2|16903,-1,-1
1240800,1240810,1|114430,-1,-1
1240810,1240820,2|16905,-1,-1
1240820,1240830,1|114440,-1,-1
1240830,1240840,2|16803,-1,-1
1240840,1240860,1|114450,-1,-1
1240860,1240870,2|13503,-1,-1
1240870,1240880,1|114470,-1,-1
1240880,1240890,2|13505,-1,-1
1240890,1240900,1|114480,-1,-1
1240900,1240910,2|303,-1,-1
1240910,1240920,1|114490,-1,-1
1240920,1240930,2|103,-1,-1
1240930,1240940,1|114500,-1,-1
1240940,1240950,2|13503,-1,-1
1240950,-1,1|114510,-1,-1
1245010,1245020,2|80102,-1,124.0
1245020,1245030,2|13303,-1,-1
1245030,1245040,1|114530,-1,-1
1245040,1245050,2|16803,-1,-1
1245050,1245060,1|114540,-1,-1
1245060,1245070,2|13303,-1,-1
1245070,1245080,1|114550,-1,-1
1245080,1245090,2|16803,-1,-1
1245090,1245100,1|114560,-1,-1
1245100,1245110,2|13303,-1,-1
1245110,1245120,1|114570,-1,-1
1245120,1245130,2|13305,-1,-1
1245130,1245140,1|114580,-1,-1
1245140,1245150,2|13303,-1,-1
1245150,1245151,1|114590,-1,-1
1245151,1245160,1|114591,-1,-1
1245160,1245180,2|103,-1,-1
1245180,1245190,1|114610,-1,-1
1245190,1245200,2|16803,-1,-1
1245200,1245210,1|114620,-1,-1
1245210,1245220,2|303,-1,-1
1245220,1245230,1|114630,-1,-1
1245230,1245240,2|16803,-1,-1
1245240,1245250,1|114640,-1,-1
1245250,1245260,2|103,-1,-1
1245260,1245270,1|114651,-1,-1
1245270,1245280,2|13503,-1,-1
1245280,1245290,1|114652,-1,-1
1245290,1245300,2|16803,-1,-1
1245300,1245301,1|114653,-1,-1
1245301,1245302,2|13503,-1,-1
1245302,1245303,1|114654,-1,-1
1245303,1245304,2|13303,-1,-1
1245304,1245305,1|114655,-1,-1
1245305,1245306,2|16803,-1,-1
1245306,1245307,1|114656,-1,-1
1245307,1245308,2|13303,-1,-1
1245308,1245309,1|114657,-1,-1
1245309,1245310,2|13305,-1,-1
1245310,1245311,1|114658,-1,-1
1245311,1245312,2|103,-1,-1
1245312,1245313,1|114670,-1,-1
1245313,1245314,2|13303,-1,-1
1245314,1245315,1|114680,-1,-1
1245315,1245316,2|303,-1,-1
1245316,1245317,1|114681,-1,-1
1245317,1245318,2|13303,-1,-1
1245318,1245319,1|114682,-1,-1
1245319,1245320,1|114683,-1,-1
1245320,1245330,2|13503,-1,-1
1245330,1245340,1|114690,-1,-1
1245340,1245350,2|13303,-1,-1
1245350,1245360,1|114700,-1,-1
1245360,1245390,2|303,-1,-1
1245390,1245400,1|114720,-1,-1
1245400,1245410,2|13303,-1,-1
1245410,1245420,1|114730,-1,-1
1245420,1245430,2|14603,-1,-1
1245430,1245440,1|114740,-1,-1
1245440,1245450,2|13303,-1,-1
1245450,1245451,1|114750,-1,-1
1245451,1245460,1|114751,-1,-1
1245460,1245470,2|13305,-1,-1
1245470,1245480,1|114760,-1,-1
1245480,1245490,2|103,-1,-1
1245490,1245500,1|114770,-1,-1
1245500,1245510,2|14603,-1,-1
1245510,1245520,1|114780,-1,-1
1245520,1245530,2|14604,-1,-1
1245530,1245540,1|114790,-1,-1
1245540,1245550,2|14603,-1,-1
1245550,1245560,1|114800,-1,-1
1245560,1245570,2|13503,-1,-1
1245570,1245580,1|114810,-1,-1
1245580,1245590,2|14603,-1,-1
1245590,-1,1|114820,-1,-1
1260010,1260020,2|80102,-1,126.0
1260020,1260030,2|14603,-1,-1
1260030,1260040,1|114840,-1,-1
1260040,1260050,2|103,-1,-1
1260050,1260060,1|114850,-1,-1
1260060,1260070,2|14603,-1,-1
1260070,1260080,1|114860,-1,-1
1260080,1260090,2|103,-1,-1
1260090,1260100,1|114870,-1,-1
1260100,1260110,2|14603,-1,-1
1260110,1260120,1|114880,-1,-1
1260120,1260130,2|13503,-1,-1
1260130,1260140,1|114890,-1,-1
1260140,1260150,2|14603,-1,-1
1260150,1260160,1|114900,-1,-1
1260160,1260170,2|13503,-1,-1
1260170,1260180,1|114910,-1,-1
1260180,1260220,2|13505,-1,-1
1260220,1260230,1|114940,-1,-1
1260230,1260240,2|13503,-1,-1
1260240,-1,1|114950,-1,-1
1265010,1265020,2|80102,-1,126.0
1265020,1265030,2|14603,-1,-1
1265030,1265040,1|114970,-1,-1
1265040,1265050,2|17203,-1,-1
1265050,1265060,1|114980,-1,-1
1265060,1265070,2|14603,-1,-1
1265070,1265080,1|114990,-1,-1
1265080,-1,1|115010,-1,-1
1280010,1280020,2|80102,-1,128.0
1280020,1280030,1|115030,-1,-1
1280030,1280040,2|103,-1,-1
1280040,1280050,1|115040,-1,-1
1280050,1280060,2|13503,-1,-1
1280060,1280080,1|115050,-1,-1
1280080,1280090,2|13505,-1,-1
1280090,1280100,1|115070,-1,-1
1280100,1280110,1|115080,-1,-1
1280110,1280130,2|13503,-1,-1
1280130,1280140,1|115100,-1,-1
1280140,1280150,2|14603,-1,-1
1280150,1280160,1|115110,-1,-1
1280160,1280170,2|303,-1,-1
1280170,1280180,1|115120,-1,-1
1280180,1280200,2|14603,-1,-1
1280200,1280210,1|115140,-1,-1
1280210,1280220,2|14604,-1,-1
1280220,1280230,1|115150,-1,-1
1280230,1280240,2|13503,-1,-1
1280240,1280250,1|115160,-1,-1
1280250,1280260,2|13505,-1,-1
1280260,1280270,1|115170,-1,-1
1280270,1280280,2|103,-1,-1
1280280,1280290,1|115180,-1,-1
1280290,1280300,2|104,-1,-1
1280300,1280310,1|115190,-1,-1
1280310,1280320,1|115200,-1,-1
1280320,1280330,2|103,-1,-1
1280330,1280340,1|115210,-1,-1
1280340,1280350,2|13503,-1,-1
1280350,1280360,1|115220,-1,-1
1280360,1280370,2|14603,-1,-1
1280370,1280380,1|115230,-1,-1
1280380,1280390,2|13303,-1,-1
1280390,1280400,1|115240,-1,-1
1280400,1280410,2|17303,-1,-1
1280410,1280420,1|115250,-1,-1
1280420,1280430,2|13303,-1,-1
1280430,1280440,1|115260,-1,-1
1280440,1280450,2|103,-1,-1
1280450,1280460,1|115270,-1,-1
1280460,1280470,2|14603,-1,-1
1280470,1280480,1|115280,-1,-1
1280480,1280490,2|13303,-1,-1
1280490,1280500,1|115290,-1,-1
1280500,1280510,1|115300,-1,-1
1280510,1280520,2|17303,-1,-1
1280520,1280530,1|115310,-1,-1
1280530,1280540,2|13303,-1,-1
1280540,1280550,1|115320,-1,-1
1280550,1280560,2|13305,-1,-1
1280560,1280570,1|115330,-1,-1
1280570,1280580,2|14603,-1,-1
1280580,1280590,1|115340,-1,-1
1280590,1280600,2|13303,-1,-1
1280600,1280610,1|115350,-1,-1
1280610,1280620,2|17303,-1,-1
1280620,1280630,1|115360,-1,-1
1280630,1280640,2|13303,-1,-1
1280640,1280650,1|115370,-1,-1
1280650,1280660,1|115380,-1,-1
1280660,1280670,2|103,-1,-1
1280670,1280680,1|115390,-1,-1
1280680,1280690,2|14603,-1,-1
1280690,1280700,1|115400,-1,-1
1280700,1280710,2|13303,-1,-1
1280710,1280720,1|115410,-1,-1
1280720,1280730,2|17303,-1,-1
1280730,1280740,1|115420,-1,-1
1280740,1280750,1|115430,-1,-1
1280750,1280760,2|13303,-1,-1
1280760,1280770,1|115440,-1,-1
1280770,1280780,1|115450,-1,-1
1280780,1280790,2|103,-1,-1
1280790,1280800,1|115460,-1,-1
1280800,1280810,2|13303,-1,-1
1280810,1280820,1|115470,-1,-1
1280820,1280830,1|115480,-1,-1
1280830,1280840,2|13305,-1,-1
1280840,1280850,1|115490,-1,-1
1280850,1280860,1|115500,-1,-1
1280860,1280870,2|14603,-1,-1
1280870,1280880,1|115510,-1,-1
1280880,1280890,2|17303,-1,-1
1280890,1280900,1|115520,-1,-1
1280900,-1,1|115530,-1,-1
1285010,1285020,2|80102,-1,128.0
1285020,1285030,1|115550,-1,-1
1285030,1285040,2|17303,-1,-1
1285040,1285050,1|115560,-1,-1
1285050,1285060,2|13303,-1,-1
1285060,1285070,1|115570,-1,-1
1285070,1285080,1|115580,-1,-1
1285080,1285090,2|13305,-1,-1
1285090,1285100,1|115590,-1,-1
1285100,1285110,2|14603,-1,-1
1285110,1285120,1|115600,-1,-1
1285120,1285130,2|103,-1,-1
1285130,1285140,1|115610,-1,-1
1285140,1285150,2|11703,-1,-1
1285150,1285160,1|115620,-1,-1
1285160,1285170,2|103,-1,-1
1285170,1285180,1|115630,-1,-1
1285180,1285190,2|104,-1,-1
1285190,1285200,1|115640,-1,-1
1285200,1285210,2|13503,-1,-1
1285210,1285220,1|115650,-1,-1
1285220,1285230,2|14603,-1,-1
1285230,1285240,1|115660,-1,-1
1285240,1285250,1|115670,-1,-1
1285250,1285260,2|13503,-1,-1
1285260,1285270,1|115680,-1,-1
1285270,1285280,2|13303,-1,-1
1285280,1285290,1|115690,-1,-1
1285290,1285300,2|13305,-1,-1
1285300,1285310,1|115700,-1,-1
1285310,1285320,2|17303,-1,-1
1285320,1285330,1|115710,-1,-1
1285330,1285340,2|13303,-1,-1
1285340,1285350,1|115720,-1,-1
1285350,1285360,2|17303,-1,-1
1285360,1285370,1|115730,-1,-1
1285370,1285380,2|13303,-1,-1
1285380,1285390,1|115740,-1,-1
1285390,1285400,2|17303,-1,-1
1285400,1285410,1|115750,-1,-1
1285410,1285420,2|17305,-1,-1
1285420,1285430,1|115760,-1,-1
1285430,1285440,2|14603,-1,-1
1285440,1285450,1|115770,-1,-1
1285450,1285460,2|14604,-1,-1
1285460,1285470,1|115780,-1,-1
1285470,1285480,2|17303,-1,-1
1285480,1285490,1|115790,-1,-1
1285490,1285500,2|14603,-1,-1
1285500,1285510,1|115800,-1,-1
1285510,1285520,2|13303,-1,-1
1285520,1285530,1|115810,-1,-1
1285530,1285540,2|17303,-1,-1
1285540,1285550,1|115820,-1,-1
1285550,1285560,2|14603,-1,-1
1285560,1285570,1|115830,-1,-1
1285570,1285580,2|13303,-1,-1
1285580,1285590,1|115840,-1,-1
1285590,1285600,2|17303,-1,-1
1285600,1285610,1|115850,-1,-1
1285610,1285620,2|103,-1,-1
1285620,1285630,1|115860,-1,-1
1285630,1285640,2|14603,-1,-1
1285640,1285650,1|115870,-1,-1
1285650,1285660,2|17303,-1,-1
1285660,1285670,1|115880,-1,-1
1285670,1285680,2|14603,-1,-1
1285680,1285681,1|115890,-1,-1
1285681,1285690,2|14604,-1,-1
1285690,1285700,1|115900,-1,-1
1285700,1285710,2|17303,-1,-1
1285710,1285720,1|115910,-1,-1
1285720,1285730,2|17305,-1,-1
1285730,1285740,1|115920,-1,-1
1285740,1285750,2|17303,-1,-1
1285750,1285760,1|115930,-1,-1
1285760,1285770,2|13303,-1,-1
1285770,1285780,1|115940,-1,-1
1285780,1285790,2|14603,-1,-1
1285790,1285800,1|115950,-1,-1
1285800,1285810,2|14604,-1,-1
1285810,1285820,1|115960,-1,-1
1285820,1285830,2|17303,-1,-1
1285830,1285840,1|115970,-1,-1
1285840,1285850,2|13303,-1,-1
1285850,1285860,1|115980,-1,-1
1285860,1285870,2|13305,-1,-1
1285870,1285880,1|115990,-1,-1
1285880,1285890,1|116000,-1,-1
1285890,1285900,2|13303,-1,-1
1285900,1285910,1|116010,-1,-1
1285910,1285920,2|13305,-1,-1
1285920,1285930,1|116020,-1,-1
1285930,1285940,1|116030,-1,-1
1285940,-1,1|116040,-1,-1
6210010,6210020,2|80218,-1,9981.0
6210020,6210021,1|116051,PlayBgm|event:/GameBgm/MusicBook-Nightingale Castle|;|PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/amb-castle,-1
6210021,6210022,1|116052,-1,-1
6210022,6210023,1|116053,-1,-1
6210023,6210030,1|116060,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/writing,-1
6210030,6210040,2|14603,-1,-1
6210040,6210050,1|116070,-1,-1
6210050,6210060,2|14604,-1,-1
6210060,6210070,1|116080,-1,-1
6210070,6210080,1|116090,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/wall-break,-1
6210080,6210081,2|50001,-1,-1
6210081,6210090,2|80222,-1,-1
6210090,6210100,1|116100,-1,-1
6210100,6210110,2|14603,-1,-1
6210110,6210120,1|116110,-1,-1
6210120,6210130,2|14604,-1,-1
6210130,6210140,1|116120,-1,-1
6210140,6210150,2|13503,-1,-1
6210150,6210160,1|116130,-1,-1
6210160,6210170,2|14603,-1,-1
6210170,6210200,1|116140,-1,-1
6210200,6210210,2|14604,-1,-1
6210210,6210220,1|116160,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/wall-break-wood-creak,-1
6210220,6210230,2|50001,-1,-1
6210230,6210240,3|309|310,-1,-1
6210240,6210260,2|40005,-1,-1
6210250,6210320,2|40005,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/magic-cast-light,-1
6210260,6210270,1|116190,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/magic-cast-light,-1
6210270,6210280,2|13503,-1,-1
6210280,6210290,1|116200,-1,-1
6210290,6210300,2|14603,-1,-1
6210300,6210301,1|116210,-1,-1
6210301,6210302,2|13503,-1,-1
6210302,6210303,1|116211,-1,-1
6210303,6210310,2|13505,-1,-1
6210310,6210410,1|116212,-1,-1
6210320,6210321,1|116230,-1,-1
6210321,6210330,2|13503,-1,-1
6210330,6210340,1|116240,-1,-1
6210340,6210350,2|13505,-1,-1
6210350,6210360,1|116250,-1,-1
6210360,6210370,2|13503,-1,-1
6210370,6210380,1|116260,-1,-1
6210380,6210390,2|14603,-1,-1
6210390,6210400,1|116270,-1,-1
6210400,6210401,2|14604,-1,-1
6210401,6210410,1|116280,-1,-1
6210410,6210411,2|303,-1,-1
6210411,6210412,1|116290,-1,-1
6210412,6210413,2|14603,-1,-1
6210413,6210414,1|116300,-1,-1
6210414,6210416,2|303,-1,-1
6210416,6210417,1|116310,-1,-1
6210417,6210418,1|116321,-1,-1
6210418,6210419,2|14603,-1,-1
6210419,6210420,1|116311,-1,-1
6210420,6210421,2|303,-1,-1
6210421,6210422,1|116312,-1,-1
6210422,6210423,2|305,-1,-1
6210423,6210424,1|116313,-1,-1
6210424,6210425,2|14603,-1,-1
6210425,6210426,1|116314,-1,-1
6210426,6210427,2|13503,-1,-1
6210427,6210428,1|116315,-1,-1
6210428,6210429,2|14603,-1,-1
6210429,6210430,1|116316,-1,-1
6210430,6210431,2|13503,-1,-1
6210431,6210432,1|116317,-1,-1
6210432,6210433,1|116318,-1,-1
6210433,6210434,2|14603,-1,-1
6210434,6210435,1|116319,-1,-1
6210435,6210436,2|13503,-1,-1
6210436,6210480,1|116320,-1,-1
6210480,6210490,2|14603,-1,-1
6210490,6210500,1|116330,-1,-1
6210500,6210520,2|13503,-1,-1
6210520,6210530,1|116350,-1,-1
6210530,6210540,3|311|312,-1,-1
6210540,6210560,1|116370,-1,-1
6210550,6210600,1|116410,-1,-1
6210560,6210590,2|14603,-1,-1
6210590,6210620,1|116390,-1,-1
6210600,6210610,2|14603,-1,-1
6210610,6210620,1|116420,-1,-1
6210620,6210930,2|14604,-1,-1
6210930,6210980,2|80058,-1,-1
6210980,6210990,1|116600,StopByPath|event:/GameEffect/BackgroundEffect/act-monastery/amb-castle|;|PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/amb-forest,-1
6210990,6211000,2|14603,-1,-1
6211000,6211010,1|116610,-1,-1
6211010,6211020,2|13503,-1,-1
6211020,6211030,1|116620,-1,-1
6211030,6211040,2|14603,-1,-1
6211040,6211050,1|116630,-1,-1
6211050,6211060,2|13503,-1,-1
6211060,6211070,1|116640,-1,-1
6211070,6211080,2|14603,-1,-1
6211080,6211090,1|116650,-1,-1
6211090,6211100,2|14604,-1,-1
6211100,6211110,1|116660,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/monster-roars,-1
6211110,6211120,2|13503,-1,-1
6211120,6211130,1|116670,-1,-1
6211130,6211140,2|14603,-1,-1
6211140,-1,1|116680,-1,-1
6215010,6215020,2|80058,-1,9981.0
6215020,6215030,2|13503,-1,-1
6215030,6215040,1|116700,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/amb-forest|;|PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/monster-roars,-1
6215040,6215070,2|14603,-1,-1
6215070,6215080,1|116720,-1,-1
6215080,6215090,1|116730,-1,-1
6215090,6215100,2|14604,-1,-1
6215100,6215110,2|40002,-1,-1
6215110,6215120,1|116740,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/magic-cast-scroll-light,-1
6215120,-1,1|116750,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/stinger-winds,-1
6220010,6220020,2|80219,-1,9982.0
6220020,6220030,2|13503,-1,-1
6220030,6220040,1|116770,PlayBgm|event:/GameBgm/MusicBook-The Moon|;|PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/amb-forest-2,-1
6220040,6220070,2|14603,-1,-1
6220070,6220080,1|116790,-1,-1
6220080,6220090,2|13503,-1,-1
6220090,6220100,1|116800,-1,-1
6220100,6220110,2|14603,-1,-1
6220110,6220120,1|116810,-1,-1
6220120,6220130,2|13503,-1,-1
6220130,6220140,1|116890,-1,-1
6220140,6220150,2|14603,-1,-1
6220150,6220160,1|116900,-1,-1
6220160,6220170,2|13503,-1,-1
6220170,6220180,1|116920,-1,-1
6220180,6220190,2|14603,-1,-1
6220190,6220200,1|116930,-1,-1
6220200,6220210,2|13503,-1,-1
6220210,6220220,1|116940,-1,-1
6220220,6220230,2|14603,-1,-1
6220230,6220240,1|116950,-1,-1
6220240,6220250,2|13503,-1,-1
6220250,6220260,1|116960,-1,-1
6220260,6220270,2|14603,-1,-1
6220270,6220280,1|116970,-1,-1
6220280,6220290,2|14604,-1,-1
6220290,6220300,1|116980,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/butterfly-fly,-1
6220300,6220310,2|14603,-1,-1
6220310,6220320,1|116990,-1,-1
6220320,6220330,2|13503,-1,-1
6220330,6220340,1|117000,-1,-1
6220340,6220350,2|13505,-1,-1
6220350,6220360,1|117010,-1,-1
6220360,6220370,1|117020,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/child-cries,-1
6220370,6220380,2|14603,-1,-1
6220380,6220390,1|117030,-1,-1
6220390,6220400,2|13503,-1,-1
6220400,6220401,1|117040,-1,-1
6220401,6220402,2|14603,-1,-1
6220402,6220403,1|117080,-1,-1
6220403,6220450,2|14604,-1,-1
6220450,6220460,1|117090,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/child-cries,-1
6220460,6220470,2|13503,-1,-1
6220470,6220500,1|117100,-1,-1
6220500,6220510,2|14603,-1,-1
6220510,6220511,1|117120,-1,-1
6220511,6220520,2|14604,-1,-1
6220520,6220530,2|80102,-1,-1
6220530,6220540,1|117130,-1,-1
6220540,6220550,1|117140,-1,-1
6220550,6220560,1|117150,-1,-1
6220560,6220580,2|80227,-1,-1
6220580,6220620,1|117160,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/babycarriage-wheels-creak,-1
6220620,6220630,1|117180,-1,-1
6220630,6220640,1|117190,-1,-1
6220640,6220650,1|117191,-1,-1
6220650,6220660,1|117192,-1,-1
6220660,6220661,1|117200,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/child-cries,-1
6220661,6220670,1|117210,-1,-1
6220670,6220680,2|20103,-1,-1
6220680,6220681,1|117220,-1,-1
6220681,6220690,2|20105,-1,-1
6220690,6220700,1|117230,-1,-1
6220700,6220710,1|117231,-1,-1
6220710,6220720,1|117232,-1,-1
6220720,6220721,1|117233,-1,-1
6220721,6220730,2|40005,-1,-1
6220730,6220740,2|80219,-1,-1
6220740,6220750,1|117234,-1,-1
6220750,6220760,1|117235,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/magic-cast-light,-1
6220760,6220770,2|14603,-1,-1
6220770,6220780,1|117236,-1,-1
6220780,6220790,2|13503,-1,-1
6220790,6220800,1|117237,-1,-1
6220800,6220810,2|14603,-1,-1
6220810,6220820,1|117238,-1,-1
6220820,6220830,2|20103,-1,-1
6220830,6220840,1|117280,-1,-1
6220840,6220850,1|117290,-1,-1
6220850,6220860,2|13503,-1,-1
6220860,6220870,1|117310,-1,-1
6220870,6220880,2|14603,-1,-1
6220880,6220890,1|117320,-1,-1
6220890,6220900,2|13503,-1,-1
6220900,6220910,1|117330,-1,-1
6220910,6220920,2|14603,-1,-1
6220920,6220930,1|117340,-1,-1
6220930,6220940,2|13503,-1,-1
6220940,6220950,1|117350,-1,-1
6220950,6220960,2|14603,-1,-1
6220960,6220970,1|117360,-1,-1
6220970,6220980,2|13503,-1,-1
6220980,6220990,1|117370,-1,-1
6220990,6221000,2|14603,-1,-1
6221000,6221010,1|117380,-1,-1
6221010,6221020,1|117390,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/magic-cast-break,-1
6221020,6221030,2|13503,-1,-1
6221030,6221040,1|117400,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/magic-cast-niko,-1
6221040,6221050,2|14603,-1,-1
6221050,-1,1|117410,-1,-1
6225010,6225020,2|80219,-1,9982.0
6225020,6225030,2|13503,-1,-1
6225030,6225040,1|117460,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/amb-forest,-1
6225040,6225050,2|13505,-1,-1
6225050,6225051,2|40005,-1,-1
6225051,6225060,1|117470,-1,-1
6225060,6225070,2|14603,-1,-1
6225070,6225080,1|117480,-1,-1
6225080,6225090,2|14604,-1,-1
6225090,6225100,1|117490,-1,-1
6225100,6225110,2|14603,-1,-1
6225110,6225120,1|117491,-1,-1
6225120,6225130,2|14604,-1,-1
6225130,6225140,2|80102,-1,-1
6225140,-1,1|117492,PlayEffectByEvent|event:/GameEffect/BackgroundEffect/act-monastery/magic-cast-blackhole,-1
6230010,6230020,2|80102,-1,9983.0
6230020,6230030,1|117510,PlayBgm|event:/GameBgm/MusicBook-Lullaby for Jean,-1
6230030,6230040,1|117520,-1,-1
