-- 
-- brief: This file is generated by the tool, please do not modify it.
-- 

local _configs = {
    [1] = {1, 100001, 10100002, 60, 122, 203, {0.07, 2}, 1, 30, 1000, 1000, 1000},
    [1676] = {1676, 300103, 60022030, 37445, 4300, 3000, {0.07, 2}, 74, 74890, 1000, 1000, 1000},
    [1677] = {1677, 300103, 60021030, 6740.099999999999, 4300, 3000, {0.07, 2}, 74, 74890, 1000, 1000, 1000},
    [1678] = {1678, 300103, 60024020, 898680, 4300, 3000, {0.07, 2}, 74, 74890, 1052, 952, 1000},
    [1679] = {1679, 300104, 60021040, 3953, 4400, 3000, {0.07, 2}, 98, 98825, 1000, 1000, 1000},
    [1680] = {1680, 300104, 60022030, 49412.5, 4400, 3000, {0.07, 2}, 98, 98825, 1000, 1000, 1000},
    [1681] = {1681, 300104, 60021030, 3953, 4400, 3000, {0.07, 2}, 98, 98825, 1000, 1000, 1000},
    [1682] = {1682, 300104, 60024030, 1423080, 4400, 3000, {0.07, 2}, 98, 98825, 952, 1000, 1052},
    [1683] = {1683, 300105, 60021030, 19659.2, 4500, 3000, {0.07, 2}, 122, 122870, 1000, 1000, 1000},
    [1684] = {1684, 300105, 60021040, 19659.2, 4500, 3000, {0.07, 2}, 122, 122870, 1000, 1000, 1000},
    [1685] = {1685, 300105, 60022030, 61435, 4500, 3000, {0.07, 2}, 122, 122870, 1000, 1000, 1000},
    [1686] = {1686, 300105, 60023020, 393184, 4500, 3000, {0.07, 2}, 122, 122870, 1052, 952, 1000},
    [1687] = {1687, 300105, 60025010, 3538656, 9000, 3000, {0.2, 5}, 98, 982960, 952, 1000, 1052},
    [1688] = {1688, 300106, 60026010, 8014355.999999999, 10900, 3000, nil, 28, 1431135, 952, 1000, 1052},
    [1689] = {1689, 310101, 60025020, 5307984, 8700, 3000, {0.2, 5}, 110, 1105830, 952, 1000, 1052},
    [1690] = {1690, 310101, 60022020, 221166, 6000, 3000, {0.07, 2}, 184, 184305, 1000, 1000, 1000},
    [1691] = {1691, 310101, 60021010, 36861, 6000, 3000, {0.07, 2}, 184, 184305, 1000, 1000, 1000},
    [1692] = {1692, 310102, 60026010, 12212352, 12000, 3000, nil, 38, 1908180, 952, 1000, 1052},
}

local _configKeys = {id=1, level_id=2, enemey_id=3, hp=4, atk=5, def=6, gf=7, cadan=8, die_Score=9, lt_def=10, dk_def=11, cs_def=12, }

local meta = {}
meta.__index = function(table, key)
    return rawget(table, _configKeys[key])
end

for k, v in pairs(_configs) do
    setmetatable(v, meta)
end

function Config.GetConfigEnemyData()
    return _configs
end

